Name,Barcode,BaseUnit,Price_Amount,GroupCode,Unnamed: 5,Unnamed: 6,Unnamed: 7,is_valid_barcode
WATMUFF&BECKETT POTATO CARROT GINGER ,5060225900016,,3.29, GENERAL,,,,True
BERTAGNI FUNGI PORCINI,8001020110030,,5.49, GENERAL,,,,True
BERTAGNI MOZARELLA E POMODORI GRIGLIATI,8006013991047,,5.49, GENERAL,,,,True
BERTAGNI MOZZARELLA E BASILICO,8001020114182,,5.49, GENERAL,,,,True
BERTAGNI RICOTTA E SPINACI,8001020110016,,5.49, GENERAL,,,,True
BERTAGNI AL PARMIGIANO REGGIANO,8006013990347,,5.49, GENERAL,,,,True
AMISA CORN POTATO GNOCCHI,5032722314177,,4.99, GENERAL,,,,True
TAIFUN FETO TOFU,4012359180001,,4.79, GENERAL,,,,True
SGAIA ITALIAN STYLE BURGER,634158684364,,6.99, GENERAL,,,,True
BIONA MINI QUINOA BURGER,5032722315051,,5.49, GENERAL,,,,True
BIONA RED LENTIL SEED BURGER,5032722315686,,4.59, GENERAL,,,,True
BIONA THAI SPRING ROLLS,5032722307865,,5.49, GENERAL,,,,True
MOORISH HUMOUS SMOOTH&CREAMY,5060425720261,,2.39, GENERAL,,,,True
MOORISH SMOKED HOMOUS,5060425720025,,2.39, GENERAL,,,,True
BERKELEY UNSALTED BUTTER,5031332000401,,4.49, GENERAL,,,,True
VIOLIFE CHEDDAR FLAVOUR,5202390015434,,2.99, GENERAL,,,,True
VIOLIFE CHEDDAR FLAVOUR SLICES,5202390015380,,3.99, GENERAL,,,,True
VIOLIFE CREAMY HOT PEPPERS,5202390013843,,2.99, GENERAL,,,,True
KOKO SUPER ,5060100602004,,2.49, GENERAL,,,,True
SOSOJA SOYA DRINK,3273227080156,,2.19, GENERAL,,,,True
MINOR BARISTA OAT ORGANIC,5060406080452,,2.99, GENERAL,,,,True
GOOD HEMP SUGAR FREE,5060076101648,,2.99, GENERAL,,,,True
COCO FINA ORGANIC COCONUT,5060118260203,,4.19, GENERAL,,,,True
SOUPOLOGIE CAUL FLOWER&KALE,5060307410853,,3.29, GENERAL,,,,True
MOJU TURMERIC SHOTS,5060490010274,,7.99, GENERAL,,,,True
BEET IT NITRATE 400,5020934007024,,2.29, GENERAL,,,,True
MOUNT OLYMPUS GREEK KEFIR,5200348900061,,3.69, GENERAL,,,,True
DASH PEACHES,5060489730206,,1.49, GENERAL,,,,True
DASH RASPBERRY,5060489730046,,1.49, GENERAL,,,,True
KARMA KOMBUCHA GREEN TEA,3760192490412,,3.49, GENERAL,,,,True
VOSS WATER 800ML,682430611744,,2.99, GENERAL,,,,True
BIONA RED GRAPE,5032722312326,,4.99, GENERAL,,,,True
BIONA APPLE PRESSED JUICE,5032722318311,,6.49, GENERAL,,,,True
BIONA RED GRAPE JUICE,5032722318342,,4.79, GENERAL,,,,True
BIONA COCONUT WATER,5032722311770,,2.79, GENERAL,,,,True
BELVOIR ORG GINGER CORDIAL,5022019160204,,6.99, GENERAL,,,,True
BELVOIR ELDERFLOWER CORDAL,5022019150205,,6.49, GENERAL,,,,True
COLD PRESS PINK LADY,5060268000216,,3.99, GENERAL,,,,True
MOORISH HUMOUS SMOOTH&CREAMY,5060425720292,,3.39, GENERAL,,,,True
SAN AMYROSIA ARTICHOKE DIP,5030233000145,,4.29, GENERAL,,,,True
SAN AMYROSIA GUACAMOLE DIP,5030233000169,,3.69, GENERAL,,,,True
SAN AMYROSIA GREEK TZATZIKI,5030233000107,,2.49, GENERAL,,,,True
ROD AND BENS RED PEPPER SALSA,5060083952141,,2.99, GENERAL,,,,True
COLDPRESS PLUS VITAMINS,5060268001244,,3.99, GENERAL,,,,True
COLDPRESS BANANA SMOOTHIE,5060268000322,,4.29, GENERAL,,,,True
COLDPRESS STRAWBERRY SMOOTHIE,5060268000285,,3.99, GENERAL,,,,True
COLDPRESS MANGO SMOOTHIE,5060268000308,,4.29, GENERAL,,,,True
RABENHORST CHERRY NECTAR,4004192000561,,6.19, GENERAL,,,,True
DELPHI HOUMOUS LARGE,5018811000411,,2.19, GENERAL,,,,True
DELPHI AVOCADO HOUMOUS,5018811000213,,2.19, GENERAL,,,,True
DELPHI GUACAMOLE ,5018811000220,,2.79, GENERAL,,,,True
DELPHI SPICY CHICKPEAS,5018811000008,,2.49, GENERAL,,,,True
DELPHI LENTILS TOMATOES,5018811000503,,2.89, GENERAL,,,,True
DELPHI COUSCOUS PUY LENTILS,5018811001500,,2.19, GENERAL,,,,True
DELPHI FALAFEL CLASSIC,5018811001388,,2.99, GENERAL,,,,True
DELPHI REDCUCED FAT HOUMOUS,5018811000961,,1.29, GENERAL,,,,True
DELPHI KIDNEY BEANS BULGAR,5018811000800,,2.19, GENERAL,,,,True
DELPHI RED PEPPER HOUMOUS,5018811000930,,1.59, GENERAL,,,,True
STEENBERGS ORG ORANGE EXTRACT,5060287600152,,5.59, GENERAL,,,,True
DOVES FARM DARK CHOC CHIPS,5011766222495,,4.99, GENERAL,,,,True
AMISA ORG QUINOA FLOUR,5032722315563,,5.49, GENERAL,,,,True
JUST WHOLEFOODS TROPICAL JELLY,5022775000226,,2.19, GENERAL,,,,True
DOVES FARM POTATO FLOUR,5011766222457,,1.79, GENERAL,,,,True
PREEMA COCONUT FLAVORING,5021507160955,,2.49, GENERAL,,,,True
CLEARSPRING BROWN RICE BREADCRUMBS,5021554000181,,4.99, GENERAL,,,,True
FREE&EASY CHOCOLATE BROWNIE MIX,5015285811758,,4.49, GENERAL,,,,True
FREE&EASY CHOCOLATE CAKE MIX,5015285811659,,4.59, GENERAL,,,,True
FREE&EASY CARROT CAKE MIX,5015285811611,,4.29, GENERAL,,,,True
AMISA FRENCH STYLE BAGUETTE,5032722317680,,4.29, GENERAL,,,,True
ORGANIX RASPBERRY&APPLE,5024121846304,,2.99, GENERAL,,,,True
JUST NATURAL ORGANIC RICE FLOUR,5060338035995,,3.19, GENERAL,,,,True
COCO FINA COCONUT FLOUR,5060118260920,,4.29, GENERAL,,,,True
BAKER STREET WHITE,5027952011187,,2.49, GENERAL,,,,True
WHITE CORN TORTILLAS,5029210000698,,3.89, GENERAL,,,,True
DULCESOL BRIOCHE BURGER,8410087363004,,2.19, GENERAL,,,,True
AMAZIN TORTILLA WRAPS,8717496903990,,2.99, GENERAL,,,,True
ISED WRAPS SEAWEED ,8717953254696,,3.99, GENERAL,,,,True
AMAIZIN RICE PAPER,8718976016872,,2.69, GENERAL,,,,True
BIONA RAISIN COCONUT COOKIES,5032722300040,,3.49, GENERAL,,,,True
SIESTA CAROB NATURAL DROPS,5018318700814,,2.5, GENERAL,,,,True
SIESTA CAROB FLAKES,5018318700715,,3.5, GENERAL,,,,True
SUMA CACAO NIBS,5017601029977,,2.19, GENERAL,,,,True
DOVES FARM EMMER W FLOUR,5011766010641,,3.99, GENERAL,,,,True
ONE PLANET PIZZA THREE CHEES MAR,5060536650242,,4.39, GENERAL,,,,True
CF PIP ORGANIC PINEAPPLE&MANGO,5060218974239,,5.99, GENERAL,,,,True
MOMO KOMBUCHA GINGER-LEMON ,604565053725,,3.99, GENERAL,,,,True
MOMO KOMBUCHA RASPBERRY-HIBISCUS,604565407672,,3.99, GENERAL,,,,True
MOMO KOMBUCHA ELDERFLOWER,604565053749,,3.99, GENERAL,,,,True
MOMO KOMBUCHA TURMERIC,604565053763,,3.99, GENERAL,,,,True
PIP ORGANIC ORANGE JUICE,5060218970323,,1.99, GENERAL,,,,True
PIP ORGANIC APPLE JUICE,5060218970316,,1.99, GENERAL,,,,True
DAILYDOSE ROUGE,5060549321351,,2.99, GENERAL,,,,True
DAILY ROSE OJ ORANGE,5060549320149,,3.49, GENERAL,,,,True
SUUR KIMCHI SHOT,4260669270473,,2.99, GENERAL,,,,True
PARMIGIANO REGGIANO,8010721997048,,6.99, GENERAL,,,,True
FATTORIE GRANA PADANO,8007235030545,,4.99, GENERAL,,,,True
GALBANI GRANA PADANO,8000430393361,,2.99, GENERAL,,,,True
GRANA PADANO BIO,8003518106006,,5.99, GENERAL,,,,True
KTC ALMOND OIL,5013635482207,,3.99, GENERAL,,,,True
SUMA WALNUT HALVES,5017601038474,,4.49, GENERAL,,,,True
KIND ALMOND&COCONUT ,5000159528764,,1.99, GENERAL,,,,True
KIND DARK NUTS&SEA SALT,5000159528511,,1.99, GENERAL,,,,True
KIND CARAMEL ALMOND&SEA SALT,5054678300011,,1.99, GENERAL,,,,True
KIND DARK CHOCALATE NUT,5000159528696,,2.99, GENERAL,,,,True
KIND SALTED CARAMEL DARK CHOCALATE,5000159529617,,1.99, GENERAL,,,,True
KIND DARK CHOCALETE ORANGE ALMOND,5000159536752,,1.99, GENERAL,,,,True
ACTIPH WATER,5060477670019,,2.39, GENERAL,,,,True
KING S. ORG. BLACK RICE RAMEN,619286609137,,4.59, GENERAL,,,,True
TFO SPICY BEAN,5034124006568,,3.29, GENERAL,,,,True
NOJO TERIYAKI SAUCE,5060622270026,,4.99, GENERAL,,,,True
NOJO SESAME SAUCE,5060622270019,,4.99, GENERAL,,,,True
NOJO WHITE MISO SAUCE,5060622270002,,4.99, GENERAL,,,,True
SEED AND BEAN ORG. CORNISH SEA,5060137140494,,3.49,CHOCOLATE & SWEETS,,,,True
RF KIKKOMAN GLUTEN FREE SOY SAUCE,8715035150102,,3.99, GENERAL,,,,True
BIONA ORG COCONUT MILK,5032722312869,,1.79, GENERAL,,,,True
GEO KORMA CURRY PASTE,5060005460495,,3.99, GENERAL,,,,True
PATAK'S MANGO PICKLE,5011308000109,,3.39, GENERAL,,,,True
ESTI KALAMATA OLIVE SPREAD,5200350002081,,3.29, GENERAL,,,,True
TRUVIA STEVIA LEAF EXTRACT,5010067321630,,5.99, GENERAL,,,,True
TRUVIA STEVIA LEAF EXTRACT,5010067321531,,4.29, GENERAL,,,,True
KING SOBA VERMICELLI NOODLEZ,619286901019,,2.89, GENERAL,,,,True
KING SOBA BROWN RICE NOODLES,619286603005,,3.19, GENERAL,,,,True
KING SOBA BUCKWHEAT NOODLE,619286608000,,2.99, GENERAL,,,,True
KING SOBA MILLET&BROWN RICE NOODLES,619286605009,,2.99, GENERAL,,,,True
KING SOBA THAI RICE NOODLES,619286606006,,2.99, GENERAL,,,,True
MR ORGANIC FORMAGGIO RAVIOLI,5060178074062,,4.29, GENERAL,,,,True
BIONA ORG POLENTA BRAMATA,4006040120698,,2.99, GENERAL,,,,True
AYTAC COUS COUS,5060108700894,,1.99, GENERAL,,,,True
AYTAC BALDO RICE,5060315118765,,1.99, GENERAL,,,,True
SUMA CANNELLINI BEANS,5017601023609,,3.99, GENERAL,,,,True
ORGANIC BABY SPINACH,8052478140216,,2.5, GENERAL,,,,True
MR ORGANIC KID'S VEGGIE PASTA SAUCE,5060178073157,,2.39, GENERAL,,,,True
ORGANIX RASPBERRY&BANANA MUESLI,5024121218316,,3.49, GENERAL,,,,True
HIPPEAS VEGAN CHEESY,5060472691828,,1.39, GENERAL,,,,True
HIPPEAS VEGAN SALT&VINEGAR,5060472691941,,2.79, GENERAL,,,,True
HIPPEAS VEGAN CHEESY,5060472691927,,2.99, GENERAL,,,,True
ORGANIX APPLE&ORANGE OAT BARS,5024121847301,,3.99, GENERAL,,,,True
ORGANIX FARM ANIMAL BISCUITS,5024121617300,,2.49, GENERAL,,,,True
ORGANIX MINI CHEESE CRACKERS,5024121626104,,3.79, GENERAL,,,,True
COOKS&CO DRIED MOREL MUSHROOMS,5060016803120,,14.99, GENERAL,,,,True
COOKS&CO DRIED MIXED FOREST MUSHROOMS,5060016800877,,4.29, GENERAL,,,,True
VOSKOS HALLOUMI,5907753180032,,1.99, GENERAL,,,,True
LINDA HALLOUMI,5291803003038,,1.99, GENERAL,,,,True
EVA HALLOUMI,5060040005101,,1.99, GENERAL,,,,True
CYPRESSA RICOTTA CHEESE,5000362104281,,1.69, GENERAL,,,,True
RAW SAUERKRAUT GINGER&LEMON,5032722316737,,5.69, GENERAL,,,,True
CLF RAW SAUERKRAUT CLASSIC,5032722311992,,4.99, GENERAL,,,,True
KOKO STRAWBERRY YOGURT,5060100601359,,2.49, GENERAL,,,,True
OATLY CREAMY OAT FRAICHE,7394376616600,,1.79, GENERAL,,,,True
OATLY CREAMY OAT ORGANIC,7394376614699,,1.19, GENERAL,,,,True
DATES OF JORDAN MEDJOOL DATES,6254000039384,,5.99, GENERAL,,,,True
CYPRESSA PITTED BLACK OLIVES,5000362202307,,2.39, GENERAL,,,,True
SUMA ORG YELLOW SPLIT PEAS,5017601024361,,3.19, GENERAL,,,,True
TAYLOR&COLLEDGE VANILLA EXTRACT,9300641001079,,9.99, GENERAL,,,,True
SUMA WHOLE CASHEW NUTS,5017601019725,,2.49, GENERAL,,,,True
SUMA ORGANIC PITTED DATES,5017601027416,,3.49, GENERAL,,,,True
SUMA FLAKED ALMONDS,5017601019541,,2.99, GENERAL,,,,True
ORGANIX RASPBERRY&BLUE RICE CAKES,5024121899300,,1.59, GENERAL,,,,True
BACK TO BASICS SHIITAKE JERKY BBQ,9345544006899,,2.99, GENERAL,,,,True
RICE WORKS SWEET CHILI,616676092289,,4.49, GENERAL,,,,True
RICE WORKS SEA SALT,616676092210,,4.49, GENERAL,,,,True
TERRA SWEET POTATO SEA SALT,728229124764,,4.19, GENERAL,,,,True
TERRA MEDITERRANEAN HERBS&SPICES,728229123811,,3.49, GENERAL,,,,True
EAT REAL ORG VEGGIE STRAWS,5026489494708,,2.29, GENERAL,,,,True
FOREST FEAST BERRY&CHERRIES,5022374007046,,4.29, GENERAL,,,,True
MASSEL PLANT BASED BEEF STOCK CUBES,810206001004,,2.69, GENERAL,,,,True
MASSEL PLANT BASED CHICKEN STOCK CUBES,810206001011,,2.69, GENERAL,,,,True
MANOMASA WHITE CHEDDAR&JALAPENO,5060314480474,,2.99, GENERAL,,,,True
SUMA MEDIUM CURRANTS,5017601022749,,2.89, GENERAL,,,,True
SUMA GROUND ALMONDS,5017601022121,,2.29, GENERAL,,,,True
AYTAC DRIED PINE NUT,5060108700191,,3.99, GENERAL,,,,True
BIONA ORG RED SPLIT LENTILS,5032722318205,,3.29, GENERAL,,,,True
SAN CARLO LIME PINK,8003130141133,,3.39, GENERAL,,,,True
TRUVIA SWEETENER TABLETS,5010067321555,,2.99, GENERAL,,,,True
NKD ERYTHRITOL POWDERED SWEETENER,5060707700349,,4.99, GENERAL,,,,True
GREENFIELDS HIMALAYAN PINK SALT,5027906011706,,1.99, GENERAL,,,,True
MODERN NATURE PURE LIQUID STEVIA DROPS,5060457840029,,7.99, GENERAL,,,,True
CLEARSPRING ORG QUICK COOK RICE&QUINOA,5021554989271,,3.29, GENERAL,,,,True
EXP CUISINE FAVA BEAN FUSILLI,7640164292878,,3.59, GENERAL,,,,True
PROFUSION ORG YELLOW LENTIL LASAGNE,5032722316997,,4.89, GENERAL,,,,True
BIO&ME SUPER SEEDY&NUTTY PORRIDGE,5060853640063,,4.99, GENERAL,,,,True
RUDE HEALTH ULTIMATE MUESLI,5060120285454,,5.29, GENERAL,,,,True
RUDE HEALTH COCONUT MUESLI,5060120285478,,3.99, GENERAL,,,,True
RUDE HEALTH CRISPY ALMOND MUESLI,5060120285430,,3.99, GENERAL,,,,True
MRS CRIMBLES 4 SOFT OATY BAKES,5013665116011,,2.89, GENERAL,,,,True
MRS CRIMBLES 6 BIG CHOC COCONUT RINGS,5010822990170,,2.19, GENERAL,,,,True
MRS CRIMBLES 6 BIG JAM COCONUT RINGS,5010822990163,,2.19, GENERAL,,,,True
MRS CRIMBLES 6 CHOC MACAROONS,5013665114437,,2.29, GENERAL,,,,True
MRS CRIMBLES 6 COCONUT MACAROONS,5010822115061,,2.19, GENERAL,,,,True
NAIRIN'S STEM GINGER OAT BISCUIT BREAKS,612322000028,,2.99, GENERAL,,,,True
NAIRN'S COCONUT&CHIA OAT BISCUITS,612322001063,,2.89, GENERAL,,,,True
RHYTHM 108 CHOC PEANUT BUTTER,7640155340380,,1.99, GENERAL,,,,True
ORGANIX BANANA OAT BARS,5024121435218,,3.99, GENERAL,,,,True
ORGANIX CHEESE&HERB PUFFS,5024121837302,,1.29, GENERAL,,,,True
ORGANIX VEGGIE MINI MIX UPS,5024121337123,,1.29, GENERAL,,,,True
AMISA SPELT SUNFLOWER&SESAME CRISPBREAD,5032722308206,,3.59, GENERAL,,,,True
KALLO PROTEIN PACKED LENTIL CAKES,5013665114017,,2.89, GENERAL,,,,True
LITTLE PASTA ORGANICS TRAVEL,5060185130034,,2.69, GENERAL,,,,True
AQUA SPARKLING WATER,5942326400032,,0.99,SOFT DRINKS,,,,True
LE PAIN DES FLEURS BUCKWHEAT,3380380092992,,4.29, GENERAL,,,,True
SAUERKIRSCHEN SOUR CHERRIES,9001604372457,,6.59, GENERAL,,,,True
ISLAND BAKERY ORG OATCAKES,5060027071396,,2.69, GENERAL,,,,True
ISLAND BAKERY CHEESE BISCUITS,5060027071372,,3.99, GENERAL,,,,True
NAIRN'S SUPER SEED OATCAKES,612322000417,,2.99, GENERAL,,,,True
CLEARSPRING ORG BROWN&WILD RICE,5021554000082,,3.99, GENERAL,,,,True
MERCHANT FRENCH TOM LENTILS,5018095011318,,2.99, GENERAL,,,,True
HF STOKES TARTARE SAUCE,5060092690515,,5.19, GENERAL,,,,True
TRUFFLE HUNTER WHOLE BLACK TRUFFLES,5060650960876,,12.99, GENERAL,,,,True
ZARAMAMA GOLDEN BUTTER POP A COB,5060119670193,,3.19, GENERAL,,,,True
POTTS HOLLANDAISE SAUCE,5060178330250,,1.59, GENERAL,,,,True
DIFORTI HAZELNUT CHOCOLATE CANNOLI,8052789114791,,6.49, GENERAL,,,,True
DIFORTI GF SALTED CARAMEL CANNOLI,8052789114838,,6.99, GENERAL,,,,True
DIFORTI PISTACHIO CANNOLI,8052789114814,,6.49, GENERAL,,,,True
DIFORTI ARAGOSTINE HAZELNUT CHOC,8032680560712,,3.99, GENERAL,,,,True
DIFORTI ARAGOSTINE PISTACHIO,8032680560798,,3.99, GENERAL,,,,True
TRUFFLE HUNTER WHITE TRUFFLE CRISPS,5060650961491,,3.79, GENERAL,,,,True
CLARKS PURE MAPLE SYRUP,5060040119501,,5.79, GENERAL,,,,True
CUOCO DARK CHOCOLATE CURLS BISCUITS,5060322320427,,3.99, GENERAL,,,,True
KING SOBA BUCKWHEAT RAMEB,619286609076,,4.19, GENERAL,,,,True
DRIVERS CARAMELISED RED ONION CHUTNEY,5021698401301,,4.59, GENERAL,,,,True
HAZERBABA TURKISH DELIGHT ROSE LEMON MINT,8691230125117,,4.49, GENERAL,,,,True
HAZERBABA TURKISH DELIGHT MIXED NUTS,8691230125155,,4.49, GENERAL,,,,True
FLOWER WHITE RAINBOW MERINGUE,5060314324679,,4.49, GENERAL,,,,True
FLOWER WHITE RASPBERRY MERINGUE,5060314324693,,4.49, GENERAL,,,,True
LONDON APRON PLANT BASED VANILLA MERINGUE,5060500580070,,3.99, GENERAL,,,,True
CF FOLKINGTON'S ELDERFLOWER DRINK,5060042981151,,5.49, GENERAL,,,,True
FOLKINGTON'S PINEAPPLE JUICE ,5060042981793,,1.99, GENERAL,,,,True
FOLKINGTON'S CLOUDY PEAR JUICE,5060042980918,,1.99, GENERAL,,,,True
FOLKINGTON'S MANGO JUICE,5060042981090,,1.99, GENERAL,,,,True
TEAPIGS KOMBUCHA PEACH&MANGO,5060136752704,,2.69, GENERAL,,,,True
RF MULINO BIANCO CUOR DI MELA,8076809530286,,2.99, GENERAL,,,,True
ARIZONA FRUIT PUNCH,613008739027,,2.29, GENERAL,,,,True
FENTIMAN'S INDIAN TONIC WATER,5029396000116,,2.99, GENERAL,,,,True
BIONA ORG HAZELNUT DARK CHOCOLATE,5032722313019,,4.19, GENERAL,,,,True
BIONA ORG ALMOND MILK CHOCOLATE,5032722312999,,3.99, GENERAL,,,,True
BIONA ORG RAISIN MILK CHOCOLATE,5032722312982,,2.99, GENERAL,,,,True
KIND PEANUT BUTTER DARK CHOC,5000159528399,,1.99, GENERAL,,,,True
LOVE RAW CREAM MILK CHOC BAR,5060462260539,,1.99, GENERAL,,,,True
LOVE RAW CREAM WHITE CHOC BAR,5060462260683,,1.99, GENERAL,,,,True
LOVE RAW CREAM SALTED CARAMEL BAR,5060462260713,,1.99, GENERAL,,,,True
CHEWSY CINNAMON GUM,5060583260067,,1.29, GENERAL,,,,True
CHEWSY LEMON GUM,5060583260029,,1.29, GENERAL,,,,True
CLEARSPRING TAMARI CASHEW,5021554988878,,1.99, GENERAL,,,,True
CLEARSPRING TAMARI ALMONDS,5021554986331,,1.99, GENERAL,,,,True
RAW&WILD PILI NUTS,5060606010396,,2.79, GENERAL,,,,True
RAW&WILD PILI NUTS,5060606010341,,6.99, GENERAL,,,,True
H.FORMAN %100 NATURAL POTTED LOBSTER,5018427502255,,15.99, GENERAL,,,,True
H.FORMAN CHICKEN LIVER PARFAIT,5018427920028,,9.99, GENERAL,,,,True
MUSHROOM MIX,5407005170717,,9.99,VEGETABLE,,,,True
DN DRIED PEAR ,799906987378,,2.69, GENERAL,,,,True
DRIED NATURAL QUINCE,799906987385,,2.79,GENERAL,,,,True
MAHAN SAFFRON,700461944119,,2.49, GENERAL,,,,True
GINGER PEOPLE GIN GINS GINGER CANDY,734027974128,,2.55, GENERAL,,,,True
RAW ORG WALNUTS,661799764100,,6.99, GENERAL,,,,True
GEMINI CHOCOLATE WILD BLUEBERRY & GINGER,746935235390,,3.99, GENERAL,,,,True
"COLD PRESS COCO,PINEA,BANANA",5060268000315,,2.49,SOFT DRINKS,,,,True
CAMBROOK CARAMELISED SESAME PEANUTS,5060310130045,,1.99, GENERAL,,,,True
DN DRIED ORANGE,799906987392,,2.79,,,,,True
DRIED NATURAL BANANA,799906987163,,2.59,,,,,True
DRIED NATURAL PLUM,799906987224,,3.49,,,,,True
DRIED NATURAL PERSIMMON,799906987361,,2.99,,,,,True
DRIED NATURAL APRICOT,799906987286,,3.99,,,,,True
DN MIXED DRIED FRUITS,799906987323,,3.99,,,,,True
DRIED NATURAL PEACH,799906987019,,3.19,,,,,True
DRIED NATURAL FIGS,799906987309,,3.99, GENERAL,,,,True
DRIED NATURAL WATERMELON,799906987194,,3.99,,,,,True
DRIED NATURAL LEMON,799906987040,,2.99,,,,,True
DRIED NATURAL STRAWBERRY,799906987132,,3.99,GENERAL,,,,True
DRIED NATURAL POMEGRANATE,799906987255,,3.49,GENERAL,,,,True
DRIED NATURAL MULBERRY,799906987101,,2.49,GENERAL,,,,True
ECOVER ALL IN ONE 100,5412533420913,,28.99, GENERAL,,,,True
ECOVER CLASSIC 70,5412533005905,,20.99, GENERAL,,,,True
ECOVER LEMON WASHING UP LIQUID,5412533416886,,2.29, GENERAL,,,,True
ECOVER RINSED AID SPARKLING DISHES,5412533001556,,4.79, GENERAL,,,,True
BEAMING BABY NAPPY SNACKS,5060064440216,,3.79, GENERAL,,,,True
ECOVER LIMESCALE REMOVER,5412533421989,,4.29, GENERAL,,,,True
ECOVER TOILET CLEANER POWER 10X,5412533413793,,2.99, GENERAL,,,,True
ECOVER TOILET CLEANER FAST ACTION,5412533003857,,2.99, GENERAL,,,,True
ECOVER ALL PURPOSE CLEANER LEMON&GRASS,5412533421514,,3.99, GENERAL,,,,True
ECOVER NON BIO LAUNDRY LAVENDER,5412533401912,,12.99, GENERAL,,,,True
ECOVER CON APPLE,5412533413755,,12.99, GENERAL,,,,True
ECOVER LAUNDRY LIQUID 17,5412533003048,,8.99, GENERAL,,,,True
ECOVER BLACK LAUNDRY 22,5412533419764,,5.49, GENERAL,,,,True
ECOVER FABRIC SOFT VANILLA ,5412533415087,,6.29, GENERAL,,,,True
ECOVER FABRIC SOFTENER APPLE,5412533419665,,2.99, GENERAL,,,,True
ECOVER HAND SOUP CITRUS,5412533001068,,11.99, GENERAL,,,,True
CROSTA MOLLICA OREGANO CROSTINI,5060198640643,,2.49, GENERAL,,,,True
CROSTA&MOLLICA CHILLI CROSTINI,5060198640070,,2.49, GENERAL,,,,True
BUTTERMILK CLOTTED CREAM,5036854002001,,3.59, GENERAL,,,,True
VERY LAZY CHOPPED GARLIC,5012818160154,,2.59, GENERAL,,,,True
COOKS&CO PURE DUCK FAT,5060016801676,,6.49, GENERAL,,,,True
LA PERRUCHE PURE CANE,3174660030220,,3.09, GENERAL,,,,True
LA PERRUCHE BROWN PURE CANE,3174660030213,,3.09, GENERAL,,,,True
CLEARSPRING YAEMON TAMARI SOYA SAUCE,5021554986720,,18.49, GENERAL,,,,True
DRIED NATURAL APPLE,799906987071,,2.79,GENERAL,,,,True
MONTEZUMAS FITZYROY DARK CHOC,5060719920148,,3.69, GENERAL,,,,True
CANDY KITTENS WILD STRAWBERRY,5060384261775,,3.59, GENERAL,,,,True
CANDY KITTENS GOURMES BLOOD ORANGE,5060384262666,,3.59, GENERAL,,,,True
CANDY KITTENS GOURMIES SWEET RASPBERRY,5060384262659,,3.59, GENERAL,,,,True
THE RAW CHOCOLATE GOJI BERRIES,5060135240271,,2.99, GENERAL,,,,True
CRAZY JACK PUMPKIN SEEDS,5012246513386,,1.49, GENERAL,,,,True
MUNCHY SEEDS ROASTED PUMPKIN AND SUNFLOWER SEEDS,5060013260155,,1.49, GENERAL,,,,True
MALLOWS VEGAN STRAWBERRY,724120097770,,2.79, GENERAL,,,,True
RAW ORGANIC CHIA SEEDS,5032722312937,,10.99, GENERAL,,,,True
MR BEAN CHOC 72% DARK CACAO,5055177533788,,1.99, GENERAL,,,,True
MR BEAN CHOC BERRIES &BEANS,5055177533757,,1.99, GENERAL,,,,True
MR BEAN CHOC FULL OF LOVE,5055177533771,,1.99, GENERAL,,,,True
VIOLIFE VEGAN GRATED,5202390018855,,3.99, GENERAL,,,,True
BIOTIFUL KEFIR+PROTEIN,5060337220101,,2.49, GENERAL,,,,True
COCOS STRAWBERRY YOGURTH,5060298881656,,5.49, GENERAL,,,,True
NUSH MANGO&PASSION FRUIT YOGURTH,5060298881489,,3.59, GENERAL,,,,True
COCOS ORGANIC MANGO&PASSIONFRUIT,5060298881663,,2.19, GENERAL,,,,True
SOJADE BLUEBERRY YOGURTH,3273227083324,,2.19, GENERAL,,,,True
HAPPY BUTTER ORGANIC GHEE,604565025661,,5.49, GENERAL,,,,True
BONSAN VEGAN SUNFLOWER GHEE,5032722317291,,2.99, GENERAL,,,,True
ECOVER WOOL&SILK LAUNDRY 16,5412533419566,,5.79, GENERAL,,,,True
ECOVER ZERO WOOL& SILK 22,5412533421026,,4.49, GENERAL,,,,True
ECOVER ZERO NON BIO 42,5412533418156,,10.99, GENERAL,,,,True
ECOVER ZERO WASHING UP,5412533416640,,2.29, GENERAL,,,,True
ORGANIX COCOA GRUFFALO BISCUITS,5024121666216,,3.99, GENERAL,,,,True
ELLA'S KITCHEN YELLOW ONE,5060107330023,,5.39, GENERAL,,,,True
MR ORGANIC KID'S PASTA SAUCE TOMATO,5060178073034,,2.59, GENERAL,,,,True
LINWOODS ORGANIC HEMP SEED,5016887005132,,5.29, GENERAL,,,,True
CRAZY JACK SUN DRIED RAISINS,5012246522883,,2.89, GENERAL,,,,True
VIRTUE CLEAN ENERGY BERRIES,5060403180100,,1.79, GENERAL,,,,True
UNROOTED AFTER DARK ,5060600010163,,2.79, GENERAL,,,,True
UNROOTED GOOD GUT,5060600010149,,2.79, GENERAL,,,,True
UNROOTED FRESH ENERGY,5060600010132,,2.79, GENERAL,,,,True
UNROOTED MIND&BODY,5060600010125,,2.79, GENERAL,,,,True
UNROOTED COOL&CALM,5060600010156,,3.79, GENERAL,,,,True
COCOS ORG STRAWBERRY KEFIE,5060298881694,,3.19, GENERAL,,,,True
COCOS ORG COCONUT MILK KEFIR,5060298881687,,4.89, GENERAL,,,,True
